"Variant ID","Product Name","Product Type","Product Color","Product Size","Product Image","Product Weight (oz)","Height (In)","Length (In)","Width (In)",Categories,"Product Price",Notes
11042,"All-Over Print Recycled Women’s Joggers (M, White)",Cut-sew,White,M,https://files.cdn.printful.com/products/401/11042_1571223861.jpg,13.69,2.760,8.270,9.450,Joggers,$38.71,
11043,"All-Over Print Recycled Women’s Joggers (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/401/11043_1571223859.jpg,14.18,2.950,9.060,9.060,Joggers,$38.71,
11044,"All-Over Print Recycled Women’s Joggers (XL, White)",Cut-sew,White,XL,https://files.cdn.printful.com/products/401/11044_1571223868.jpg,15.17,3.150,9.060,10.240,Joggers,$38.71,
11045,"All-Over Print Recycled Women’s Joggers (2XL, White)",Cut-sew,White,2XL,https://files.cdn.printful.com/products/401/11045_1571223855.jpg,16.08,3.150,8.660,10.630,Joggers,$40.71,
11046,"All-Over Print Recycled Women’s Joggers (3XL, White)",Cut-sew,White,3XL,https://files.cdn.printful.com/products/401/11046_1571223856.jpg,17.00,3.150,9.060,11.020,Joggers,$42.71,
11048,"White Ceramic Mug with Color Inside (11 oz, Yellow)",Mug,Yellow,"11 oz",https://files.cdn.printful.com/products/403/11048_1596788398.jpg,13.00,3.800,4.790,3.270,Mugs,$7.95,
11049,"White Ceramic Mug with Color Inside (11 oz, Red)",Mug,Red,"11 oz",https://files.cdn.printful.com/products/403/11049_1596788366.jpg,13.00,3.800,4.790,3.270,Mugs,$7.95,
11050,"White Ceramic Mug with Color Inside (11 oz, Blue)",Mug,Blue,"11 oz",https://files.cdn.printful.com/products/403/11050_1692788193.jpg,13.00,3.800,4.790,3.270,Mugs,$7.95,
11051,"White Ceramic Mug with Color Inside (11 oz, Black)",Mug,Black,"11 oz",https://files.cdn.printful.com/products/403/11051_1596788464.jpg,13.00,3.800,4.790,3.270,Mugs,$7.95,
11058,"Pom-Pom Knit Cap | Sportsman SP15 (One size, Gold)",Embroidery,Gold,"One size",https://files.cdn.printful.com/products/93/11058_1582122362.jpg,3.00,1.000,10.500,7.500,"Pom pom beanies",$13.25,
11059,"Pom-Pom Knit Cap | Sportsman SP15 (One size, Heather Grey)",Embroidery,"Heather Grey","One size",https://files.cdn.printful.com/products/93/11059_1582122178.jpg,3.00,1.000,10.500,7.500,"Pom pom beanies",$13.25,
11062,"Premium Polo Shirt | Port Authority K500 (S, Steel Grey)",Embroidery,"Steel Grey",S,https://files.cdn.printful.com/products/340/11060_1571903762.jpg,7.30,1.000,8.100,7.600,"Polo shirts",$20.35,
11063,"Premium Polo Shirt | Port Authority K500 (S, Cool Heather)",Embroidery,"Cool Heather",S,https://files.cdn.printful.com/products/340/11063_1590149467.jpg,7.30,1.000,8.100,7.600,"Polo shirts",$20.35,
11064,"Premium Polo Shirt | Port Authority K500 (M, Steel Grey)",Embroidery,"Steel Grey",M,https://files.cdn.printful.com/products/340/11060_1571903762.jpg,8.20,1.000,8.200,7.700,"Polo shirts",$20.35,
11065,"Premium Polo Shirt | Port Authority K500 (M, Cool Heather)",Embroidery,"Cool Heather",M,https://files.cdn.printful.com/products/340/11065_1590149469.jpg,8.20,1.000,8.200,7.700,"Polo shirts",$20.35,
11066,"Premium Polo Shirt | Port Authority K500 (L, Steel Grey)",Embroidery,"Steel Grey",L,https://files.cdn.printful.com/products/340/11060_1571903762.jpg,9.20,1.000,8.700,7.900,"Polo shirts",$20.35,
11067,"Premium Polo Shirt | Port Authority K500 (L, Cool Heather)",Embroidery,"Cool Heather",L,https://files.cdn.printful.com/products/340/11067_1590149471.jpg,9.20,1.000,8.700,7.900,"Polo shirts",$20.35,
11068,"Premium Polo Shirt | Port Authority K500 (XL, Steel Grey)",Embroidery,"Steel Grey",XL,https://files.cdn.printful.com/products/340/11060_1571903762.jpg,9.61,1.000,8.550,7.900,"Polo shirts",$20.35,
11069,"Premium Polo Shirt | Port Authority K500 (XL, Cool Heather)",Embroidery,"Cool Heather",XL,https://files.cdn.printful.com/products/340/11069_1590149473.jpg,9.61,1.000,8.550,7.900,"Polo shirts",$20.35,
11070,"Premium Polo Shirt | Port Authority K500 (2XL, Steel Grey)",Embroidery,"Steel Grey",2XL,https://files.cdn.printful.com/products/340/11060_1571903762.jpg,11.50,1.000,9.300,7.900,"Polo shirts",$22.35,
11071,"Premium Polo Shirt | Port Authority K500 (2XL, Cool Heather)",Embroidery,"Cool Heather",2XL,https://files.cdn.printful.com/products/340/11071_1590149476.jpg,11.50,1.000,9.300,7.900,"Polo shirts",$22.35,
11075,"All-Over Print Basic Pillow (22″×22″)",Cut-sew,,22″×22″,https://files.cdn.printful.com/products/83/11075_1581582363.jpg,21.31,6.100,22.050,22.050,Pillows,$18.31,
11076,"All-Over Print Basic Pillow Case (22″×22″)",Cut-sew,,22″×22″,https://files.cdn.printful.com/products/89/11076_1581582662.jpg,5.90,2.160,7.480,7.550,Sheets,$15.25,
11077,"All-Over Print Premium Pillow (22″×22″)",Cut-sew,,22″×22″,https://files.cdn.printful.com/products/214/11077_1581582511.jpg,22.65,6.100,22.050,22.050,Pillows,$20.35,
11078,"All-Over Print Premium Pillow Case (22″×22″)",Cut-sew,,22″×22″,https://files.cdn.printful.com/products/215/11078_1581582791.jpg,6.77,0.010,22.050,22.050,Sheets,$17.29,
11189,"Enamel Mug (12 oz, White)",Mug,White,"12 oz",https://files.cdn.printful.com/products/407/11189_1583837391.jpg,4.90,3.800,3.200,4.800,Mugs,$12.42,
11197,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (XS, Dark Grey Heather)",Apparel,"Dark Grey Heather",XS,https://files.cdn.printful.com/products/356/11197_1603780171.jpg,5.50,1.000,7.800,7.600,"Long sleeve shirts",$18.29,
11198,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (S, Dark Grey Heather)",Apparel,"Dark Grey Heather",S,https://files.cdn.printful.com/products/356/11198_1603780166.jpg,5.50,1.000,7.800,7.600,"Long sleeve shirts",$18.29,
11199,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (M, Dark Grey Heather)",Apparel,"Dark Grey Heather",M,https://files.cdn.printful.com/products/356/11199_1603780163.jpg,5.80,1.100,8.500,7.900,"Long sleeve shirts",$18.29,
11200,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (L, Dark Grey Heather)",Apparel,"Dark Grey Heather",L,https://files.cdn.printful.com/products/356/11200_1603780160.jpg,6.70,1.100,8.500,7.900,"Long sleeve shirts",$18.29,
11201,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (XL, Dark Grey Heather)",Apparel,"Dark Grey Heather",XL,https://files.cdn.printful.com/products/356/11201_1603780169.jpg,7.40,1.250,8.500,7.900,"Long sleeve shirts",$18.29,
11202,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (2XL, Dark Grey Heather)",Apparel,"Dark Grey Heather",2XL,https://files.cdn.printful.com/products/356/11202_1603780158.jpg,8.20,1.400,8.500,7.900,"Long sleeve shirts",$20.29,
11203,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (XS, Heather Mauve)",Apparel,"Heather Mauve",XS,https://files.cdn.printful.com/products/356/11203_1627544960.jpg,5.50,1.000,7.800,7.600,"Long sleeve shirts",$18.29,
11204,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (S, Heather Mauve)",Apparel,"Heather Mauve",S,https://files.cdn.printful.com/products/356/11204_1627544951.jpg,5.50,1.000,7.800,7.600,"Long sleeve shirts",$18.29,
11205,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (M, Heather Mauve)",Apparel,"Heather Mauve",M,https://files.cdn.printful.com/products/356/11205_1627544946.jpg,5.80,1.100,8.500,7.900,"Long sleeve shirts",$18.29,
11206,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (L, Heather Mauve)",Apparel,"Heather Mauve",L,https://files.cdn.printful.com/products/356/11206_1627544943.jpg,6.70,1.100,8.500,7.900,"Long sleeve shirts",$18.29,
11207,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (XL, Heather Mauve)",Apparel,"Heather Mauve",XL,https://files.cdn.printful.com/products/356/11207_1627544953.jpg,7.40,1.250,8.500,7.900,"Long sleeve shirts",$18.29,
11208,"Unisex Long Sleeve Tee | Bella + Canvas 3501 (2XL, Heather Mauve)",Apparel,"Heather Mauve",2XL,https://files.cdn.printful.com/products/356/11208_1627544939.jpg,8.20,1.400,8.500,7.900,"Long sleeve shirts",$20.29,
11209,"Youth Staple Tee | Bella + Canvas 3001Y (S, Berry)",Apparel,Berry,S,https://files.cdn.printful.com/products/307/11209_1581517546.jpg,2.60,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11210,"Youth Staple Tee | Bella + Canvas 3001Y (M, Berry)",Apparel,Berry,M,https://files.cdn.printful.com/products/307/11210_1581517543.jpg,2.80,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11211,"Youth Staple Tee | Bella + Canvas 3001Y (L, Berry)",Apparel,Berry,L,https://files.cdn.printful.com/products/307/11211_1581517542.jpg,3.20,0.800,8.300,7.500,"Youth t-shirts",$13.49,
11212,"Youth Staple Tee | Bella + Canvas 3001Y (XL, Berry)",Apparel,Berry,XL,https://files.cdn.printful.com/products/307/11212_1581517548.jpg,3.60,0.800,8.300,7.900,"Youth t-shirts",$13.49,
11217,"Youth Staple Tee | Bella + Canvas 3001Y (S, Dark Grey Heather)",Apparel,"Dark Grey Heather",S,https://files.cdn.printful.com/products/307/11217_1581517589.jpg,2.60,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11218,"Youth Staple Tee | Bella + Canvas 3001Y (M, Dark Grey Heather)",Apparel,"Dark Grey Heather",M,https://files.cdn.printful.com/products/307/11218_1581517587.jpg,2.80,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11219,"Youth Staple Tee | Bella + Canvas 3001Y (L, Dark Grey Heather)",Apparel,"Dark Grey Heather",L,https://files.cdn.printful.com/products/307/11219_1581517585.jpg,3.20,0.800,8.300,7.500,"Youth t-shirts",$13.49,
11220,"Youth Staple Tee | Bella + Canvas 3001Y (XL, Dark Grey Heather)",Apparel,"Dark Grey Heather",XL,https://files.cdn.printful.com/products/307/11220_1581517592.jpg,3.60,0.800,8.300,7.900,"Youth t-shirts",$13.49,
11221,"Youth Staple Tee | Bella + Canvas 3001Y (S, True Royal)",Apparel,"True Royal",S,https://files.cdn.printful.com/products/307/11221_1581517674.jpg,2.60,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11222,"Youth Staple Tee | Bella + Canvas 3001Y (M, True Royal)",Apparel,"True Royal",M,https://files.cdn.printful.com/products/307/11222_1581517671.jpg,2.80,0.800,8.300,7.100,"Youth t-shirts",$13.49,
11223,"Youth Staple Tee | Bella + Canvas 3001Y (L, True Royal)",Apparel,"True Royal",L,https://files.cdn.printful.com/products/307/11223_1581517669.jpg,3.20,0.800,8.300,7.500,"Youth t-shirts",$13.49,
11224,"Youth Staple Tee | Bella + Canvas 3001Y (XL, True Royal)",Apparel,"True Royal",XL,https://files.cdn.printful.com/products/307/11224_1581517677.jpg,3.60,0.800,8.300,7.900,"Youth t-shirts",$13.49,
11244,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (S, Carbon Grey)",Apparel,"Carbon Grey",S,https://files.cdn.printful.com/products/411/11244_1581496514.jpg,12.80,2.300,9.200,9.000,Sweatshirts,$23.73,
11245,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (M, Carbon Grey)",Apparel,"Carbon Grey",M,https://files.cdn.printful.com/products/411/11244_1581496514.jpg,13.90,2.300,9.300,9.000,Sweatshirts,$23.73,
11246,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (L, Carbon Grey)",Apparel,"Carbon Grey",L,https://files.cdn.printful.com/products/411/11244_1581496514.jpg,14.40,2.400,9.300,9.000,Sweatshirts,$23.73,
11247,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (XL, Carbon Grey)",Apparel,"Carbon Grey",XL,https://files.cdn.printful.com/products/411/11244_1581496514.jpg,16.20,2.500,9.300,9.000,Sweatshirts,$23.73,
11248,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (2XL, Carbon Grey)",Apparel,"Carbon Grey",2XL,https://files.cdn.printful.com/products/411/11244_1581496514.jpg,18.00,2.700,9.500,9.000,Sweatshirts,$25.73,
11249,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/411/11249_1581496513.jpg,12.80,2.300,9.200,9.000,Sweatshirts,$23.73,
11250,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/411/11249_1581496513.jpg,13.90,2.300,9.300,9.000,Sweatshirts,$23.73,
11251,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/411/11249_1581496513.jpg,14.40,2.400,9.300,9.000,Sweatshirts,$23.73,
11252,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/411/11249_1581496513.jpg,16.20,2.500,9.300,9.000,Sweatshirts,$23.73,
11253,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/411/11249_1581496513.jpg,18.00,2.700,9.500,9.000,Sweatshirts,$25.73,
11254,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (S, Black)",Apparel,Black,S,https://files.cdn.printful.com/products/411/11254_1581496516.jpg,12.80,2.300,9.200,9.000,Sweatshirts,$23.73,
11255,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (M, Black)",Apparel,Black,M,https://files.cdn.printful.com/products/411/11254_1581496516.jpg,13.90,2.300,9.300,9.000,Sweatshirts,$23.73,
11256,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (L, Black)",Apparel,Black,L,https://files.cdn.printful.com/products/411/11254_1581496516.jpg,14.40,2.400,9.300,9.000,Sweatshirts,$23.73,
11257,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (XL, Black)",Apparel,Black,XL,https://files.cdn.printful.com/products/411/11254_1581496516.jpg,16.20,2.500,9.300,9.000,Sweatshirts,$23.73,
11258,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (2XL, Black)",Apparel,Black,2XL,https://files.cdn.printful.com/products/411/11254_1581496516.jpg,18.00,2.700,9.500,9.000,Sweatshirts,$25.73,
11259,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (S, Charcoal Heather)",Apparel,"Charcoal Heather",S,https://files.cdn.printful.com/products/411/11259_1581496517.jpg,12.80,2.300,9.200,9.000,Sweatshirts,$23.73,
11260,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (M, Charcoal Heather)",Apparel,"Charcoal Heather",M,https://files.cdn.printful.com/products/411/11259_1581496517.jpg,13.90,2.300,9.300,9.000,Sweatshirts,$23.73,
11261,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (L, Charcoal Heather)",Apparel,"Charcoal Heather",L,https://files.cdn.printful.com/products/411/11259_1581496517.jpg,14.40,2.400,9.300,9.000,Sweatshirts,$23.73,
11262,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (XL, Charcoal Heather)",Apparel,"Charcoal Heather",XL,https://files.cdn.printful.com/products/411/11259_1581496517.jpg,16.20,2.500,9.300,9.000,Sweatshirts,$23.73,
11263,"Unisex Premium Sweatshirt | Cotton Heritage M2480 (2XL, Charcoal Heather)",Apparel,"Charcoal Heather",2XL,https://files.cdn.printful.com/products/411/11259_1581496517.jpg,18.00,2.700,9.500,9.000,Sweatshirts,$25.73,
11265,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XS, Black)",Apparel,Black,XS,https://files.cdn.printful.com/products/412/11265_1605092179.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11266,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (S, Black)",Apparel,Black,S,https://files.cdn.printful.com/products/412/11266_1605092170.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11267,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (M, Black)",Apparel,Black,M,https://files.cdn.printful.com/products/412/11267_1605092168.jpg,13.90,2.300,9.400,8.000,Joggers,$29.13,
11268,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (L, Black)",Apparel,Black,L,https://files.cdn.printful.com/products/412/11268_1605092166.jpg,14.40,2.400,9.400,8.000,Joggers,$29.13,
11269,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XL, Black)",Apparel,Black,XL,https://files.cdn.printful.com/products/412/11269_1605092177.jpg,16.20,2.500,9.400,8.000,Joggers,$29.13,
11270,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (2XL, Black)",Apparel,Black,2XL,https://files.cdn.printful.com/products/412/11270_1605092164.jpg,18.00,2.700,9.700,8.000,Joggers,$31.13,
11271,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XS, White)",Apparel,White,XS,https://files.cdn.printful.com/products/412/11271_1605092324.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11272,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/412/11272_1605092320.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11273,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/412/11273_1605092319.jpg,13.90,2.300,9.400,8.000,Joggers,$29.13,
11274,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/412/11274_1605092317.jpg,14.40,2.400,9.400,8.000,Joggers,$29.13,
11275,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/412/11275_1605092322.jpg,16.20,2.500,9.400,8.000,Joggers,$29.13,
11276,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/412/11276_1605092315.jpg,18.00,2.700,9.700,8.000,Joggers,$31.13,
11277,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XS, Carbon Grey)",Apparel,"Carbon Grey",XS,https://files.cdn.printful.com/products/412/11277_1605092369.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11278,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (S, Carbon Grey)",Apparel,"Carbon Grey",S,https://files.cdn.printful.com/products/412/11278_1605092366.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11279,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (M, Carbon Grey)",Apparel,"Carbon Grey",M,https://files.cdn.printful.com/products/412/11279_1605092364.jpg,13.90,2.300,9.400,8.000,Joggers,$29.13,
11280,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (L, Carbon Grey)",Apparel,"Carbon Grey",L,https://files.cdn.printful.com/products/412/11280_1605092363.jpg,14.40,2.400,9.400,8.000,Joggers,$29.13,
11281,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XL, Carbon Grey)",Apparel,"Carbon Grey",XL,https://files.cdn.printful.com/products/412/11281_1605092368.jpg,16.20,2.500,9.400,8.000,Joggers,$29.13,
11282,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (2XL, Carbon Grey)",Apparel,"Carbon Grey",2XL,https://files.cdn.printful.com/products/412/11282_1605092362.jpg,18.00,2.700,9.700,8.000,Joggers,$31.13,
11283,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XS, Charcoal Heather)",Apparel,"Charcoal Heather",XS,https://files.cdn.printful.com/products/412/11283_1605092289.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11284,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (S, Charcoal Heather)",Apparel,"Charcoal Heather",S,https://files.cdn.printful.com/products/412/11284_1605092286.jpg,12.80,2.300,9.300,8.000,Joggers,$29.13,
11285,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (M, Charcoal Heather)",Apparel,"Charcoal Heather",M,https://files.cdn.printful.com/products/412/11285_1605092284.jpg,13.90,2.300,9.400,8.000,Joggers,$29.13,
11286,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (L, Charcoal Heather)",Apparel,"Charcoal Heather",L,https://files.cdn.printful.com/products/412/11286_1605092282.jpg,14.40,2.400,9.400,8.000,Joggers,$29.13,
11287,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (XL, Charcoal Heather)",Apparel,"Charcoal Heather",XL,https://files.cdn.printful.com/products/412/11287_1605092287.jpg,16.20,2.500,9.400,8.000,Joggers,$29.13,
11288,"Unisex Fleece Sweatpants | Cotton Heritage M7580 (2XL, Charcoal Heather)",Apparel,"Charcoal Heather",2XL,https://files.cdn.printful.com/products/412/11288_1605092281.jpg,18.00,2.700,9.700,8.000,Joggers,$31.13,
11347,"Clear Case for Samsung® (Samsung Galaxy S20)",Phone-case,,"Samsung Galaxy S20",https://files.cdn.printful.com/products/267/11347_1584528512.jpg,0.80,0.400,6.060,2.840,"Phone cases, holsters & sleeves",$9.38,
11348,"Clear Case for Samsung® (Samsung Galaxy S20 Plus)",Phone-case,,"Samsung Galaxy S20 Plus",https://files.cdn.printful.com/products/267/11348_1584528498.jpg,0.95,0.400,6.460,3.000,"Phone cases, holsters & sleeves",$9.38,
11349,"Clear Case for Samsung® (Samsung Galaxy S20 Ultra)",Phone-case,,"Samsung Galaxy S20 Ultra",https://files.cdn.printful.com/products/267/11349_1584528399.jpg,0.95,0.400,6.620,3.070,"Phone cases, holsters & sleeves",$9.38,
